pulse_id,abs_frame,time_s,metric_raw,metric_sm
1,4453,8.697154,199.979996,177.878000
1,4454,8.699107,255.000000,216.787000
1,4455,8.701060,255.000000,243.995999
1,4456,8.703014,255.000000,255.000000
1,4457,8.704967,255.000000,255.000000
1,4458,8.706920,255.000000,255.000000
1,4459,8.708873,255.000000,255.000000
1,4460,8.710826,255.000000,255.000000
1,4461,8.712779,255.000000,255.000000
1,4462,8.714732,255.000000,255.000000
1,4463,8.716685,255.000000,255.000000
1,4464,8.718638,255.000000,255.000000
1,4465,8.720591,255.000000,255.000000
1,4466,8.722545,255.000000,255.000000
1,4467,8.724498,255.000000,254.572000
1,4468,8.726451,255.000000,235.870999
1,4469,8.728404,252.860001,199.170000
1,4470,8.730357,161.494995,151.442000
2,5488,10.718613,167.154999,159.928001
2,5489,10.720566,251.645004,203.605000
2,5490,10.722519,255.000000,236.760001
2,5491,10.724472,255.000000,254.329001
2,5492,10.726425,255.000000,255.000000
2,5493,10.728378,255.000000,255.000000
2,5494,10.730331,255.000000,255.000000
2,5495,10.732284,255.000000,254.800000
2,5496,10.734238,255.000000,254.600000
2,5497,10.736191,254.000000,254.400000
2,5498,10.738144,254.000000,254.200000
2,5499,10.740097,254.000000,254.000000
2,5500,10.742050,254.000000,254.000000
2,5501,10.744003,254.000000,254.000000
2,5502,10.745956,254.000000,254.000000
2,5503,10.747909,254.000000,254.000000
2,5504,10.749862,254.000000,254.000000
2,5505,10.751815,254.000000,254.000000
2,5506,10.753769,254.000000,254.000000
2,5507,10.755722,254.000000,254.000000
2,5508,10.757675,254.000000,254.000000
2,5509,10.759628,254.000000,254.000000
2,5510,10.761581,254.000000,254.000000
2,5511,10.763534,254.000000,254.000000
2,5512,10.765487,254.000000,254.000000
2,5513,10.767440,254.000000,254.000000
2,5514,10.769393,254.000000,254.000000
2,5515,10.771346,254.000000,254.000000
2,5516,10.773300,254.000000,254.000000
2,5517,10.775253,254.000000,254.000000
2,5518,10.777206,254.000000,254.000000
2,5519,10.779159,254.000000,254.000000
2,5520,10.781112,254.000000,254.200000
2,5521,10.783065,254.000000,254.400000
2,5522,10.785018,255.000000,254.600000
2,5523,10.786971,255.000000,254.800000
2,5524,10.788924,255.000000,255.000000
2,5525,10.790877,255.000000,218.130000
2,5526,10.792831,255.000000,167.424000
2,5527,10.794784,70.650002,116.425000
3,6534,12.761555,212.125000,179.794000
3,6535,12.763508,255.000000,219.602000
3,6536,12.765462,255.000000,246.425000
3,6537,12.767415,255.000000,255.000000
3,6538,12.769368,255.000000,255.000000
3,6539,12.771321,255.000000,255.000000
3,6540,12.773274,255.000000,255.000000
3,6541,12.775227,255.000000,254.800000
3,6542,12.777180,255.000000,254.600000
3,6543,12.779133,254.000000,254.400000
3,6544,12.781086,254.000000,254.200000
3,6545,12.783039,254.000000,254.000000
3,6546,12.784993,254.000000,254.000000
3,6547,12.786946,254.000000,254.000000
3,6548,12.788899,254.000000,254.000000
3,6549,12.790852,254.000000,254.000000
3,6550,12.792805,254.000000,254.000000
3,6551,12.794758,254.000000,254.000000
3,6552,12.796711,254.000000,254.000000
3,6553,12.798664,254.000000,254.000000
3,6554,12.800617,254.000000,254.000000
3,6555,12.802570,254.000000,254.000000
3,6556,12.804524,254.000000,254.000000
3,6557,12.806477,254.000000,254.000000
3,6558,12.808430,254.000000,254.000000
3,6559,12.810383,254.000000,254.000000
3,6560,12.812336,254.000000,254.000000
3,6561,12.814289,254.000000,254.000000
3,6562,12.816242,254.000000,254.000000
3,6563,12.818195,254.000000,254.000000
3,6564,12.820148,254.000000,254.000000
3,6565,12.822101,254.000000,254.000000
3,6566,12.824055,254.000000,254.000000
3,6567,12.826008,254.000000,254.000000
3,6568,12.827961,254.000000,254.000000
3,6569,12.829914,254.000000,254.000000
3,6570,12.831867,254.000000,254.000000
3,6571,12.833820,254.000000,254.000000
3,6572,12.835773,254.000000,254.000000
3,6573,12.837726,254.000000,254.000000
3,6574,12.839679,254.000000,254.000000
3,6575,12.841632,254.000000,254.000000
3,6576,12.843586,254.000000,254.000000
3,6577,12.845539,254.000000,254.000000
3,6578,12.847492,254.000000,254.000000
3,6579,12.849445,254.000000,254.000000
3,6580,12.851398,254.000000,254.200000
3,6581,12.853351,254.000000,254.400000
3,6582,12.855304,255.000000,254.600000
3,6583,12.857257,255.000000,232.794000
3,6584,12.859210,255.000000,182.194000
3,6585,12.861163,144.970001,131.195000
3,6586,12.863117,1.000000,80.196000
3,6587,12.865070,0.005000,29.196000
3,6588,12.867023,0.005000,0.202000
3,6589,12.868976,0.000000,0.003000
3,6590,12.870929,0.000000,0.003000
3,6591,12.872882,0.005000,0.002000
3,6592,12.874835,0.005000,0.006000
3,6593,12.876788,0.000000,0.006000
3,6594,12.878741,0.020000,0.006000
3,6595,12.880694,0.000000,0.007000
3,6596,12.882648,0.005000,0.007000
3,6597,12.884601,0.010000,0.003000
3,6598,12.886554,0.000000,0.003000
3,6599,12.888507,0.000000,0.202000
3,6600,12.890460,0.000000,1.677000
3,6601,12.892413,1.000000,7.962000
3,6602,12.894366,7.385000,26.108001
3,6603,12.896319,31.424999,60.959002
3,6604,12.898272,90.730003,111.043001
3,6605,12.900225,174.255005,160.566001
3,6606,12.902179,251.419998,205.281001
3,6607,12.904132,255.000000,238.135001
3,6608,12.906085,255.000000,254.284000
3,6609,12.908038,255.000000,255.000000
3,6610,12.909991,255.000000,255.000000
3,6611,12.911944,255.000000,255.000000
3,6612,12.913897,255.000000,255.000000
3,6613,12.915850,255.000000,255.000000
3,6614,12.917803,255.000000,255.000000
3,6615,12.919756,255.000000,255.000000
3,6616,12.921710,255.000000,255.000000
3,6617,12.923663,255.000000,255.000000
3,6618,12.925616,255.000000,255.000000
3,6619,12.927569,255.000000,252.869000
3,6620,12.929522,255.000000,239.685001
3,6621,12.931475,244.345001,215.053000
3,6622,12.933428,189.080002,179.423000
3,6623,12.935381,131.839996,135.418999
4,7591,14.825982,165.690002,161.128000
4,7592,14.827935,252.654999,204.100000
4,7593,14.829888,255.000000,236.669000
4,7594,14.831841,255.000000,254.531000
4,7595,14.833794,255.000000,255.000000
4,7596,14.835748,255.000000,255.000000
4,7597,14.837701,255.000000,255.000000
4,7598,14.839654,255.000000,255.000000
4,7599,14.841607,255.000000,254.800000
4,7600,14.843560,255.000000,254.600000
4,7601,14.845513,254.000000,254.400000
4,7602,14.847466,254.000000,254.200000
4,7603,14.849419,254.000000,254.000000
4,7604,14.851372,254.000000,254.000000
4,7605,14.853325,254.000000,254.000000
4,7606,14.855279,254.000000,254.000000
4,7607,14.857232,254.000000,254.000000
4,7608,14.859185,254.000000,254.000000
4,7609,14.861138,254.000000,254.000000
4,7610,14.863091,254.000000,254.000000
4,7611,14.865044,254.000000,254.000000
4,7612,14.866997,254.000000,254.000000
4,7613,14.868950,254.000000,254.000000
4,7614,14.870903,254.000000,254.000000
4,7615,14.872856,254.000000,254.000000
4,7616,14.874810,254.000000,254.000000
4,7617,14.876763,254.000000,254.000000
4,7618,14.878716,254.000000,254.000000
4,7619,14.880669,254.000000,254.000000
4,7620,14.882622,254.000000,254.000000
4,7621,14.884575,254.000000,254.000000
4,7622,14.886528,254.000000,254.000000
4,7623,14.888481,254.000000,254.000000
4,7624,14.890434,254.000000,254.000000
4,7625,14.892387,254.000000,254.000000
4,7626,14.894341,254.000000,254.000000
4,7627,14.896294,254.000000,254.000000
4,7628,14.898247,254.000000,254.000000
4,7629,14.900200,254.000000,254.000000
4,7630,14.902153,254.000000,254.000000
4,7631,14.904106,254.000000,254.000000
4,7632,14.906059,254.000000,254.000000
4,7633,14.908012,254.000000,254.000000
4,7634,14.909965,254.000000,254.000000
4,7635,14.911918,254.000000,254.000000
4,7636,14.913872,254.000000,254.000000
4,7637,14.915825,254.000000,254.000000
4,7638,14.917778,254.000000,254.000000
4,7639,14.919731,254.000000,254.000000
4,7640,14.921684,254.000000,254.000000
4,7641,14.923637,254.000000,254.000000
4,7642,14.925590,254.000000,254.000000
4,7643,14.927543,254.000000,254.000000
4,7644,14.929496,254.000000,254.000000
4,7645,14.931449,254.000000,254.000000
4,7646,14.933403,254.000000,254.000000
4,7647,14.935356,254.000000,254.200000
4,7648,14.937309,254.000000,254.400000
4,7649,14.939262,255.000000,254.600000
4,7650,14.941215,255.000000,205.957000
4,7651,14.943168,255.000000,155.158000
4,7652,14.945121,10.785000,104.158000
4,7653,14.947074,0.005000,53.161000
4,7654,14.949027,0.000000,2.161000
4,7655,14.950980,0.015000,0.006000
4,7656,14.952934,0.000000,0.005000
4,7657,14.954887,0.010000,0.006000
4,7658,14.956840,0.000000,0.004000
4,7659,14.958793,0.005000,0.004000
4,7660,14.960746,0.005000,0.003000
4,7661,14.962699,0.000000,0.005000
4,7662,14.964652,0.005000,0.005000
4,7663,14.966605,0.010000,0.004000
4,7664,14.968558,0.005000,0.006000
4,7665,14.970511,0.000000,0.050000
4,7666,14.972465,0.010000,1.342000
4,7667,14.974418,0.225000,8.965000
4,7668,14.976371,6.470000,30.140999
