pulse_id,abs_frame,time_s,metric_raw,metric_sm
1,2942,5.668351,0.020000,0.009000
1,2943,5.670278,0.010000,0.011000
1,2944,5.672205,0.010000,0.014000
1,2945,5.674132,0.015000,0.011000
1,2946,5.676058,0.015000,0.013000
1,2947,5.677985,0.005000,0.013000
1,2948,5.679912,0.020000,0.012000
1,2949,5.681838,0.010000,0.014000
1,2950,5.683765,0.010000,0.015000
1,2951,5.685692,0.025000,0.011000
1,2952,5.687618,0.010000,0.009000
1,2953,5.689545,0.000000,0.012000
1,2954,5.691472,0.000000,0.008000
1,2955,5.693399,0.025000,0.007000
1,2956,5.695325,0.005000,0.008000
1,2957,5.697252,0.005000,0.009000
1,2958,5.699179,0.005000,0.005000
1,2959,5.701105,0.005000,0.006000
1,2960,5.703032,0.005000,0.006000
1,2961,5.704959,0.010000,0.006000
1,2962,5.706885,0.005000,0.006000
1,2963,5.708812,0.005000,0.007000
1,2964,5.710739,0.005000,0.006000
1,2965,5.712666,0.010000,0.008000
1,2966,5.714592,0.005000,0.008000
1,2967,5.716519,0.015000,0.008000
1,2968,5.718446,0.005000,0.007000
1,2969,5.720372,0.005000,0.007000
1,2970,5.722299,0.005000,0.005000
1,2971,5.724226,0.005000,0.006000
1,2972,5.726152,0.005000,0.006000
1,2973,5.728079,0.010000,0.007000
1,2974,5.730006,0.005000,0.006000
1,2975,5.731933,0.010000,0.007000
1,2976,5.733859,0.000000,0.007000
1,2977,5.735786,0.010000,0.008000
1,2978,5.737713,0.010000,0.008000
1,2979,5.739639,0.010000,0.010000
1,2980,5.741566,0.010000,0.012000
1,2981,5.743493,0.010000,0.010000
1,2982,5.745419,0.020000,0.008000
1,2983,5.747346,0.000000,0.006000
1,2984,5.749273,0.000000,0.004000
1,2985,5.751200,0.000000,0.001000
1,2986,5.753126,0.000000,0.001000
1,2987,5.755053,0.005000,0.002000
1,2988,5.756980,0.000000,0.002000
1,2989,5.758906,0.005000,0.003000
1,2990,5.760833,0.000000,0.007000
1,2991,5.762760,0.005000,0.009000
1,2992,5.764686,0.025000,0.010000
1,2993,5.766613,0.010000,0.011000
1,2994,5.768540,0.010000,0.011000
1,2995,5.770467,0.005000,0.007000
1,2996,5.772393,0.005000,0.005000
1,2997,5.774320,0.005000,0.005000
1,2998,5.776247,0.000000,0.005000
1,2999,5.778173,0.010000,0.008000
1,3000,5.780100,0.005000,0.008000
1,3001,5.782027,0.020000,0.010000
1,3002,5.783953,0.005000,0.010000
1,3003,5.785880,0.010000,0.010000
1,3004,5.787807,0.010000,0.008000
1,3005,5.789734,0.005000,0.008000
1,3006,5.791660,0.010000,0.007000
1,3007,5.793587,0.005000,0.006000
1,3008,5.795514,0.005000,0.006000
1,3009,5.797440,0.005000,0.004000
1,3010,5.799367,0.005000,0.003000
1,3011,5.801294,0.000000,0.002000
1,3012,5.803220,0.000000,0.002000
1,3013,5.805147,0.000000,0.002000
1,3014,5.807074,0.005000,0.003000
