pulse_id,abs_frame,time_s,metric_raw,metric_sm
1,5185,10.186451,0.015000,0.009000
1,5186,10.188416,0.010000,0.012000
1,5187,10.190380,0.010000,0.013000
1,5188,10.192345,0.020000,0.011000
1,5189,10.194309,0.010000,0.009000
1,5190,10.196274,0.005000,0.010000
1,5191,10.198239,0.000000,0.006000
1,5192,10.200203,0.015000,0.005000
1,5193,10.202168,0.000000,0.006000
1,5194,10.204132,0.005000,0.007000
1,5195,10.206097,0.010000,0.005000
1,5196,10.208062,0.005000,0.007000
1,5197,10.210026,0.005000,0.008000
1,5198,10.211991,0.010000,0.006000
1,5199,10.213955,0.010000,0.008000
1,5200,10.215920,0.000000,0.008000
1,5201,10.217885,0.015000,0.008000
1,5202,10.219849,0.005000,0.007000
1,5203,10.221814,0.010000,0.008000
1,5204,10.223778,0.005000,0.008000
1,5205,10.225743,0.005000,0.007000
1,5206,10.227708,0.015000,0.005000
1,5207,10.229672,0.000000,0.004000
1,5208,10.231637,0.000000,0.003000
1,5209,10.233601,0.000000,0.001000
1,5210,10.235566,0.000000,0.004000
1,5211,10.237531,0.005000,0.005000
1,5212,10.239495,0.015000,0.007000
1,5213,10.241460,0.005000,0.008000
1,5214,10.243424,0.010000,0.009000
1,5215,10.245389,0.005000,0.009000
1,5216,10.247354,0.010000,0.008000
1,5217,10.249318,0.015000,0.007000
1,5218,10.251283,0.000000,0.006000
1,5219,10.253247,0.005000,0.005000
1,5220,10.255212,0.000000,0.003000
1,5221,10.257177,0.005000,0.005000
1,5222,10.259141,0.005000,0.005000
1,5223,10.261106,0.010000,0.005000
1,5224,10.263070,0.005000,0.005000
1,5225,10.265035,0.000000,0.005000
1,5226,10.267000,0.005000,0.003000
1,5227,10.268964,0.005000,0.003000
1,5228,10.270929,0.000000,0.003000
1,5229,10.272893,0.005000,0.007000
1,5230,10.274858,0.000000,0.006000
1,5231,10.276823,0.025000,0.007000
1,5232,10.278787,0.000000,0.006000
1,5233,10.280752,0.005000,0.006000
1,5234,10.282716,0.000000,0.002000
1,5235,10.284681,0.000000,0.003000
1,5236,10.286646,0.005000,0.004000
1,5237,10.288610,0.005000,0.007000
1,5238,10.290575,0.010000,0.008000
1,5239,10.292539,0.015000,0.009000
1,5240,10.294504,0.005000,0.009000
1,5241,10.296469,0.010000,0.011000
1,5242,10.298433,0.005000,0.012000
1,5243,10.300398,0.020000,0.014000
1,5244,10.302362,0.020000,0.012000
1,5245,10.304327,0.015000,0.013000
1,5246,10.306292,0.000000,0.010000
1,5247,10.308256,0.010000,0.008000
1,5248,10.310221,0.005000,0.006000
1,5249,10.312185,0.010000,0.008000
1,5250,10.314150,0.005000,0.009000
1,5251,10.316115,0.010000,0.008000
1,5252,10.318079,0.015000,0.008000
1,5253,10.320044,0.000000,0.009000
1,5254,10.322008,0.010000,0.011000
1,5255,10.323973,0.010000,0.011000
1,5256,10.325938,0.020000,0.011000
1,5257,10.327902,0.015000,0.011000
1,5258,10.329867,0.000000,0.010000
1,5259,10.331831,0.010000,0.008000
1,5260,10.333796,0.005000,0.005000
1,5261,10.335761,0.010000,0.006000
1,5262,10.337725,0.000000,0.005000
1,5263,10.339690,0.005000,0.007000
1,5264,10.341654,0.005000,0.007000
1,5265,10.343619,0.015000,0.008000
1,5266,10.345584,0.010000,0.008000
1,5267,10.347548,0.005000,0.010000
1,5268,10.349513,0.005000,0.008000
1,5269,10.351477,0.015000,0.010000
1,5270,10.353442,0.005000,0.012000
1,5271,10.355407,0.020000,0.012000
1,5272,10.357371,0.015000,0.011000
1,5273,10.359336,0.005000,0.012000
1,5274,10.361300,0.010000,0.009000
1,5275,10.363265,0.010000,0.007000
1,5276,10.365230,0.005000,0.008000
1,5277,10.367194,0.005000,0.007000
1,5278,10.369159,0.010000,0.005000
1,5279,10.371123,0.005000,0.004000
1,5280,10.373088,0.000000,0.003000
1,5281,10.375053,0.000000,0.001000
1,5282,10.377017,0.000000,0.001000
1,5283,10.378982,0.000000,0.002000
1,5284,10.380946,0.005000,0.002000
1,5285,10.382911,0.005000,0.003000
1,5286,10.384876,0.000000,0.006000
1,5287,10.386840,0.005000,0.007000
1,5288,10.388805,0.015000,0.008000
1,5289,10.390769,0.010000,0.011000
1,5290,10.392734,0.010000,0.014000
1,5291,10.394699,0.015000,0.013000
1,5292,10.396663,0.020000,0.011000
1,5293,10.398628,0.010000,0.009000
1,5294,10.400592,0.000000,0.007000
1,5295,10.402557,0.000000,0.007000
1,5296,10.404522,0.005000,0.006000
1,5297,10.406486,0.020000,0.009000
1,5298,10.408451,0.005000,0.009000
1,5299,10.410415,0.015000,0.008000
1,5300,10.412380,0.000000,0.006000
1,5301,10.414345,0.000000,0.005000
1,5302,10.416309,0.010000,0.005000
1,5303,10.418274,0.000000,0.007000
1,5304,10.420238,0.015000,0.010000
1,5305,10.422203,0.010000,0.008000
1,5306,10.424168,0.015000,0.009000
1,5307,10.426132,0.000000,0.008000
1,5308,10.428097,0.005000,0.006000
1,5309,10.430061,0.010000,0.005000
1,5310,10.432026,0.000000,0.007000
1,5311,10.433991,0.010000,0.009000
1,5312,10.435955,0.010000,0.009000
1,5313,10.437920,0.015000,0.012000
1,5314,10.439884,0.010000,0.010000
1,5315,10.441849,0.015000,0.009000
1,5316,10.443814,0.000000,0.008000
1,5317,10.445778,0.005000,0.010000
1,5318,10.447743,0.010000,0.010000
1,5319,10.449707,0.020000,0.012000
1,5320,10.451672,0.015000,0.013000
1,5321,10.453637,0.010000,0.016000
1,5322,10.455601,0.010000,0.014000
1,5323,10.457566,0.025000,0.011000
