pulse_id,abs_frame,time_s,metric_raw,metric_sm
4,7722,15.023151,254.000000,254.000000
4,7723,15.025096,254.000000,254.000000
4,7724,15.027042,254.000000,254.000000
4,7725,15.028987,254.000000,254.000000
4,7726,15.030933,254.000000,254.000000
4,7727,15.032878,254.000000,254.000000
4,7728,15.034824,254.000000,254.000000
4,7729,15.036769,254.000000,254.000000
4,7730,15.038715,254.000000,254.000000
4,7731,15.040660,254.000000,254.000000
4,7732,15.042606,254.000000,254.000000
4,7733,15.044551,254.000000,254.000000
4,7734,15.046497,254.000000,254.000000
4,7735,15.048442,254.000000,254.000000
4,7736,15.050388,254.000000,254.000000
4,7737,15.052333,254.000000,254.000000
4,7738,15.054279,254.000000,254.000000
4,7739,15.056224,254.000000,254.000000
4,7740,15.058170,254.000000,254.000000
4,7741,15.060115,254.000000,254.000000
4,7742,15.062061,254.000000,254.000000
4,7743,15.064006,254.000000,254.200000
4,7744,15.065952,254.000000,254.400000
4,7745,15.067897,255.000000,254.600000
4,7746,15.069843,255.000000,231.326001
4,7747,15.071788,255.000000,180.726001
4,7748,15.073734,137.630005,129.726001
4,7749,15.075679,1.000000,78.728001
4,7750,15.077625,0.000000,27.729001
4,7751,15.079570,0.010000,0.206000
4,7752,15.081516,0.005000,0.007000
4,7753,15.083461,0.015000,0.009000
4,7754,15.085407,0.005000,0.007000
4,7755,15.087352,0.010000,0.007000
4,7756,15.089298,0.000000,0.004000
4,7757,15.091243,0.005000,0.003000
4,7758,15.093189,0.000000,0.002000
4,7759,15.095134,0.000000,0.004000
4,7760,15.097080,0.005000,0.004000
4,7761,15.099025,0.010000,0.006000
4,7762,15.100971,0.005000,0.319000
4,7763,15.102916,0.010000,2.837000
4,7764,15.104862,1.565000,13.631000
4,7765,15.106807,12.595000,38.061000
4,7766,15.108753,53.980000,77.823001
4,7767,15.110698,122.154999,128.504001
4,7768,15.112644,198.820007,176.985001
4,7769,15.114589,254.970001,217.189001
4,7770,15.116535,255.000000,243.758002
4,7771,15.118480,255.000000,254.994000
4,7772,15.120426,255.000000,255.000000
4,7773,15.122371,255.000000,255.000000
4,7774,15.124317,255.000000,255.000000
4,7775,15.126262,255.000000,255.000000
4,7776,15.128208,255.000000,255.000000
4,7777,15.130153,255.000000,255.000000
4,7778,15.132099,255.000000,255.000000
4,7779,15.134044,255.000000,255.000000
4,7780,15.135990,255.000000,254.909000
4,7781,15.137935,255.000000,247.489999
4,7782,15.139881,254.544998,227.838000
4,7783,15.141826,217.904999,197.060001
4,7784,15.143772,156.740005,157.217001
4,7785,15.145717,101.110001,110.979001
5,8757,17.036744,201.154999,175.233999
5,8758,17.038689,255.000000,215.759999
5,8759,17.040634,255.000000,244.231000
5,8760,17.042580,255.000000,255.000000
5,8761,17.044525,255.000000,255.000000
5,8762,17.046471,255.000000,255.000000
5,8763,17.048416,255.000000,255.000000
5,8764,17.050362,255.000000,254.800000
5,8765,17.052307,255.000000,254.600000
5,8766,17.054253,254.000000,254.400000
5,8767,17.056199,254.000000,254.200000
5,8768,17.058144,254.000000,254.000000
5,8769,17.060090,254.000000,254.000000
5,8770,17.062035,254.000000,254.000000
5,8771,17.063980,254.000000,254.000000
5,8772,17.065926,254.000000,254.000000
5,8773,17.067871,254.000000,254.000000
5,8774,17.069817,254.000000,254.000000
5,8775,17.071762,254.000000,254.000000
5,8776,17.073708,254.000000,254.000000
5,8777,17.075653,254.000000,254.000000
5,8778,17.077599,254.000000,254.000000
5,8779,17.079545,254.000000,254.000000
5,8780,17.081490,254.000000,254.000000
5,8781,17.083436,254.000000,254.000000
5,8782,17.085381,254.000000,254.000000
5,8783,17.087326,254.000000,254.000000
5,8784,17.089272,254.000000,254.000000
5,8785,17.091217,254.000000,254.000000
5,8786,17.093163,254.000000,254.000000
5,8787,17.095108,254.000000,254.000000
5,8788,17.097054,254.000000,254.000000
5,8789,17.098999,254.000000,254.000000
5,8790,17.100945,254.000000,254.000000
5,8791,17.102890,254.000000,254.000000
5,8792,17.104836,254.000000,254.000000
5,8793,17.106782,254.000000,254.000000
5,8794,17.108727,254.000000,254.000000
5,8795,17.110672,254.000000,254.000000
5,8796,17.112618,254.000000,254.000000
5,8797,17.114563,254.000000,254.000000
5,8798,17.116509,254.000000,254.000000
5,8799,17.118454,254.000000,254.000000
5,8800,17.120400,254.000000,254.000000
5,8801,17.122345,254.000000,254.000000
5,8802,17.124291,254.000000,254.000000
5,8803,17.126236,254.000000,254.000000
5,8804,17.128182,254.000000,254.000000
5,8805,17.130128,254.000000,254.000000
5,8806,17.132073,254.000000,254.000000
5,8807,17.134018,254.000000,254.000000
5,8808,17.135964,254.000000,254.000000
5,8809,17.137909,254.000000,254.000000
5,8810,17.139855,254.000000,254.000000
5,8811,17.141800,254.000000,254.000000
5,8812,17.143746,254.000000,254.000000
