pulse_id,abs_frame,time_s,metric_raw,metric_sm
1,9227,18.021254,0.005000,0.010000
1,9228,18.023207,0.010000,0.007000
1,9229,18.025160,0.015000,0.009000
1,9230,18.027113,0.005000,0.008000
1,9231,18.029066,0.010000,0.008000
1,9232,18.031019,0.000000,0.005000
1,9233,18.032972,0.010000,0.005000
1,9234,18.034925,0.000000,0.006000
1,9235,18.036878,0.005000,0.009000
1,9236,18.038832,0.015000,0.007000
1,9237,18.040785,0.015000,0.008000
1,9238,18.042738,0.000000,0.009000
1,9239,18.044691,0.005000,0.008000
1,9240,18.046644,0.010000,0.006000
1,9241,18.048597,0.010000,0.006000
1,9242,18.050550,0.005000,0.006000
1,9243,18.052503,0.000000,0.005000
1,9244,18.054456,0.005000,0.006000
1,9245,18.056409,0.005000,0.006000
1,9246,18.058363,0.015000,0.009000
1,9247,18.060316,0.005000,0.010000
1,9248,18.062269,0.015000,0.010000
1,9249,18.064222,0.010000,0.007000
1,9250,18.066175,0.005000,0.008000
1,9251,18.068128,0.000000,0.007000
1,9252,18.070081,0.010000,0.006000
1,9253,18.072034,0.010000,0.006000
1,9254,18.073987,0.005000,0.008000
1,9255,18.075940,0.005000,0.008000
1,9256,18.077894,0.010000,0.007000
1,9257,18.079847,0.010000,0.007000
1,9258,18.081800,0.005000,0.006000
1,9259,18.083753,0.005000,0.006000
1,9260,18.085706,0.000000,0.005000
1,9261,18.087659,0.010000,0.005000
1,9262,18.089612,0.005000,0.008000
1,9263,18.091565,0.005000,0.011000
1,9264,18.093518,0.020000,0.010000
1,9265,18.095471,0.015000,0.010000
1,9266,18.097425,0.005000,0.010000
1,9267,18.099378,0.005000,0.008000
1,9268,18.101331,0.005000,0.007000
1,9269,18.103284,0.010000,0.007000
1,9270,18.105237,0.010000,0.009000
1,9271,18.107190,0.005000,0.008000
1,9272,18.109143,0.015000,0.007000
1,9273,18.111096,0.000000,0.008000
1,9274,18.113049,0.005000,0.008000
1,9275,18.115002,0.015000,0.007000
1,9276,18.116956,0.005000,0.008000
1,9277,18.118909,0.010000,0.009000
1,9278,18.120862,0.005000,0.007000
1,9279,18.122815,0.010000,0.010000
1,9280,18.124768,0.005000,0.009000
1,9281,18.126721,0.020000,0.010000
1,9282,18.128674,0.005000,0.010000
1,9283,18.130627,0.010000,0.010000
1,9284,18.132580,0.010000,0.007000
1,9285,18.134533,0.005000,0.007000
1,9286,18.136487,0.005000,0.011000
1,9287,18.138440,0.005000,0.010000
