pulse_id,abs_frame,time_s,metric_raw,metric_sm
1,3726,7.334631,176.559998,167.753000
1,3727,7.336599,215.764999,200.562000
1,3728,7.338568,237.050003,223.989001
1,3729,7.340536,244.720001,236.296002
1,3730,7.342505,245.850006,235.152002
1,3731,7.344473,238.095001,222.452002
1,3732,7.346442,210.044998,200.577002
1,3733,7.348410,173.550003,170.174001
1,3734,7.350379,135.345001,132.758000
2,4757,9.364154,153.830002,153.165001
2,4758,9.366123,240.160004,197.382001
2,4759,9.368092,255.000000,231.798001
2,4760,9.370060,255.000000,252.032001
2,4761,9.372028,255.000000,255.000000
2,4762,9.373997,255.000000,255.000000
2,4763,9.375965,255.000000,255.000000
2,4764,9.377934,255.000000,255.000000
2,4765,9.379903,255.000000,255.000000
2,4766,9.381871,255.000000,255.000000
2,4767,9.383839,255.000000,255.000000
2,4768,9.385808,255.000000,255.000000
2,4769,9.387776,255.000000,255.000000
2,4770,9.389745,255.000000,255.000000
2,4771,9.391713,255.000000,255.000000
2,4772,9.393682,255.000000,243.887000
2,4773,9.395651,255.000000,212.714999
2,4774,9.397619,199.434998,167.752999
2,4775,9.399587,99.139999,117.722999
3,5791,11.399583,167.779999,160.566000
3,5792,11.401552,251.625000,203.964000
3,5793,11.403520,255.000000,236.881000
3,5794,11.405489,255.000000,254.325000
3,5795,11.407457,255.000000,255.000000
3,5796,11.409426,255.000000,255.000000
3,5797,11.411395,255.000000,255.000000
3,5798,11.413363,255.000000,255.000000
3,5799,11.415331,255.000000,254.800000
3,5800,11.417300,255.000000,254.600000
3,5801,11.419268,254.000000,254.400000
3,5802,11.421237,254.000000,254.200000
3,5803,11.423205,254.000000,254.000000
3,5804,11.425174,254.000000,254.000000
3,5805,11.427142,254.000000,254.000000
3,5806,11.429111,254.000000,254.000000
3,5807,11.431079,254.000000,254.000000
3,5808,11.433048,254.000000,254.000000
3,5809,11.435016,254.000000,254.000000
3,5810,11.436985,254.000000,254.000000
3,5811,11.438954,254.000000,254.000000
3,5812,11.440922,254.000000,254.000000
3,5813,11.442890,254.000000,254.000000
3,5814,11.444859,254.000000,254.000000
3,5815,11.446827,254.000000,254.000000
3,5816,11.448796,254.000000,254.000000
3,5817,11.450765,254.000000,254.000000
3,5818,11.452733,254.000000,254.000000
3,5819,11.454701,254.000000,254.000000
3,5820,11.456670,254.000000,254.000000
3,5821,11.458638,254.000000,254.000000
3,5822,11.460607,254.000000,254.000000
3,5823,11.462575,254.000000,254.200000
3,5824,11.464544,254.000000,254.400000
3,5825,11.466512,255.000000,254.600000
3,5826,11.468481,255.000000,254.800000
3,5827,11.470449,255.000000,242.576001
3,5828,11.472418,255.000000,195.064001
3,5829,11.474386,192.880005,144.066001
4,6837,13.458634,186.895004,168.440001
4,6838,13.460603,255.000000,210.671001
4,6839,13.462571,255.000000,241.379001
4,6840,13.464540,255.000000,255.000000
4,6841,13.466508,255.000000,255.000000
4,6842,13.468477,255.000000,255.000000
4,6843,13.470445,255.000000,255.000000
4,6844,13.472414,255.000000,254.800000
4,6845,13.474382,255.000000,254.600000
4,6846,13.476351,254.000000,254.400000
4,6847,13.478319,254.000000,254.200000
4,6848,13.480288,254.000000,254.000000
4,6849,13.482257,254.000000,254.000000
4,6850,13.484225,254.000000,254.000000
4,6851,13.486193,254.000000,254.000000
4,6852,13.488162,254.000000,254.000000
4,6853,13.490130,254.000000,254.000000
4,6854,13.492099,254.000000,254.000000
4,6855,13.494067,254.000000,254.000000
4,6856,13.496036,254.000000,254.000000
4,6857,13.498004,254.000000,254.000000
4,6858,13.499973,254.000000,254.000000
4,6859,13.501941,254.000000,254.000000
4,6860,13.503910,254.000000,254.000000
4,6861,13.505878,254.000000,254.000000
4,6862,13.507847,254.000000,254.000000
4,6863,13.509815,254.000000,254.000000
4,6864,13.511784,254.000000,254.000000
4,6865,13.513752,254.000000,254.000000
4,6866,13.515721,254.000000,254.000000
4,6867,13.517689,254.000000,254.000000
