pulse_id,abs_frame,time_s,metric_raw,metric_sm
1,3574,7.035419,199.565002,186.406001
1,3575,7.037387,244.649994,220.485001
1,3576,7.039356,255.000000,241.842999
1,3577,7.041324,255.000000,252.929999
1,3578,7.043293,255.000000,254.829999
1,3579,7.045261,255.000000,252.112997
1,3580,7.047230,254.149994,240.285999
1,3581,7.049198,241.414993,217.498999
1,3582,7.051167,195.865005,184.487999
1,3583,7.053135,141.065002,142.736000
2,4604,9.062974,183.945007,170.441000
2,4605,9.064942,254.994995,211.349001
2,4606,9.066911,255.000000,240.788000
2,4607,9.068879,255.000000,254.998999
2,4608,9.070848,255.000000,255.000000
2,4609,9.072817,255.000000,255.000000
2,4610,9.074785,255.000000,255.000000
2,4611,9.076753,255.000000,255.000000
2,4612,9.078722,255.000000,255.000000
2,4613,9.080690,255.000000,255.000000
2,4614,9.082659,255.000000,255.000000
2,4615,9.084627,255.000000,255.000000
2,4616,9.086596,255.000000,255.000000
2,4617,9.088565,255.000000,255.000000
2,4618,9.090533,255.000000,255.000000
2,4619,9.092501,255.000000,239.516000
2,4620,9.094470,255.000000,204.891000
2,4621,9.096438,177.580002,158.220000
2,4622,9.098407,81.875000,107.824000
3,5639,11.100371,154.225006,154.982999
3,5640,11.102340,247.649994,198.956000
3,5641,11.104309,255.000000,233.375000
3,5642,11.106277,255.000000,253.529999
3,5643,11.108245,255.000000,255.000000
3,5644,11.110214,255.000000,255.000000
3,5645,11.112182,255.000000,255.000000
3,5646,11.114151,255.000000,255.000000
3,5647,11.116119,255.000000,254.800000
3,5648,11.118088,255.000000,254.600000
3,5649,11.120056,254.000000,254.400000
3,5650,11.122025,254.000000,254.200000
3,5651,11.123993,254.000000,254.000000
3,5652,11.125962,254.000000,254.000000
3,5653,11.127930,254.000000,254.000000
3,5654,11.129899,254.000000,254.000000
3,5655,11.131868,254.000000,254.000000
3,5656,11.133836,254.000000,254.000000
3,5657,11.135804,254.000000,254.000000
3,5658,11.137773,254.000000,254.000000
3,5659,11.139741,254.000000,254.000000
3,5660,11.141710,254.000000,254.000000
3,5661,11.143679,254.000000,254.000000
3,5662,11.145647,254.000000,254.000000
3,5663,11.147615,254.000000,254.000000
3,5664,11.149584,254.000000,254.000000
3,5665,11.151552,254.000000,254.000000
3,5666,11.153521,254.000000,254.000000
3,5667,11.155489,254.000000,254.000000
3,5668,11.157458,254.000000,254.000000
3,5669,11.159426,254.000000,254.000000
3,5670,11.161395,254.000000,254.000000
3,5671,11.163363,254.000000,254.200000
3,5672,11.165332,254.000000,254.400000
3,5673,11.167300,255.000000,254.600000
3,5674,11.169269,255.000000,254.800000
3,5675,11.171238,255.000000,255.000000
3,5676,11.173206,255.000000,225.894000
3,5677,11.175174,255.000000,175.743000
3,5678,11.177143,109.470001,124.744000
4,6685,13.159422,240.365005,193.856001
4,6686,13.161391,255.000000,230.370001
4,6687,13.163359,255.000000,252.073001
4,6688,13.165328,255.000000,255.000000
4,6689,13.167296,255.000000,255.000000
4,6690,13.169265,255.000000,255.000000
4,6691,13.171233,255.000000,255.000000
4,6692,13.173202,255.000000,254.800000
4,6693,13.175171,255.000000,254.600000
4,6694,13.177139,254.000000,254.400000
4,6695,13.179107,254.000000,254.200000
4,6696,13.181076,254.000000,254.000000
4,6697,13.183044,254.000000,254.000000
4,6698,13.185013,254.000000,254.000000
4,6699,13.186981,254.000000,254.000000
4,6700,13.188950,254.000000,254.000000
4,6701,13.190918,254.000000,254.000000
4,6702,13.192887,254.000000,254.000000
4,6703,13.194855,254.000000,254.000000
4,6704,13.196824,254.000000,254.000000
4,6705,13.198792,254.000000,254.000000
4,6706,13.200761,254.000000,254.000000
4,6707,13.202729,254.000000,254.000000
4,6708,13.204698,254.000000,254.000000
4,6709,13.206666,254.000000,254.000000
4,6710,13.208635,254.000000,254.000000
4,6711,13.210603,254.000000,254.000000
4,6712,13.212572,254.000000,254.000000
4,6713,13.214541,254.000000,254.000000
4,6714,13.216509,254.000000,254.000000
4,6715,13.218477,254.000000,254.000000
4,6716,13.220446,254.000000,254.000000
4,6717,13.222414,254.000000,254.000000
4,6718,13.224383,254.000000,254.000000
4,6719,13.226351,254.000000,254.000000
4,6720,13.228320,254.000000,254.000000
4,6721,13.230288,254.000000,254.000000
4,6722,13.232257,254.000000,254.000000
4,6723,13.234225,254.000000,254.000000
4,6724,13.236194,254.000000,254.000000
4,6725,13.238162,254.000000,254.000000
4,6726,13.240131,254.000000,254.000000
4,6727,13.242100,254.000000,254.000000
4,6728,13.244068,254.000000,254.000000
4,6729,13.246036,254.000000,254.000000
4,6730,13.248005,254.000000,254.000000
4,6731,13.249973,254.000000,254.200000
4,6732,13.251942,254.000000,254.400000
4,6733,13.253910,255.000000,254.600000
4,6734,13.255879,255.000000,235.397000
4,6735,13.257847,255.000000,184.798000
4,6736,13.259816,157.985001,133.798000
5,7742,15.240127,214.679993,183.870000
5,7743,15.242095,255.000000,221.725000
5,7744,15.244064,255.000000,246.935999
5,7745,15.246032,255.000000,255.000000
5,7746,15.248001,255.000000,255.000000
5,7747,15.249969,255.000000,255.000000
5,7748,15.251938,255.000000,255.000000
5,7749,15.253906,255.000000,254.800000
5,7750,15.255875,255.000000,254.600000
5,7751,15.257843,254.000000,254.400000
5,7752,15.259812,254.000000,254.200000
5,7753,15.261780,254.000000,254.000000
5,7754,15.263749,254.000000,254.000000
5,7755,15.265717,254.000000,254.000000
5,7756,15.267686,254.000000,254.000000
5,7757,15.269654,254.000000,254.000000
5,7758,15.271623,254.000000,254.000000
5,7759,15.273591,254.000000,254.000000
5,7760,15.275560,254.000000,254.000000
5,7761,15.277528,254.000000,254.000000
5,7762,15.279497,254.000000,254.000000
5,7763,15.281465,254.000000,254.000000
5,7764,15.283434,254.000000,254.000000
5,7765,15.285403,254.000000,254.000000
5,7766,15.287371,254.000000,254.000000
5,7767,15.289339,254.000000,254.000000
5,7768,15.291308,254.000000,254.000000
5,7769,15.293276,254.000000,254.000000
5,7770,15.295245,254.000000,254.000000
5,7771,15.297213,254.000000,254.000000
5,7772,15.299182,254.000000,254.000000
5,7773,15.301150,254.000000,254.000000
5,7774,15.303119,254.000000,254.000000
5,7775,15.305087,254.000000,254.000000
5,7776,15.307056,254.000000,254.000000
5,7777,15.309024,254.000000,254.000000
5,7778,15.310993,254.000000,254.000000
5,7779,15.312961,254.000000,254.000000
5,7780,15.314930,254.000000,254.000000
5,7781,15.316898,254.000000,254.000000
5,7782,15.318867,254.000000,254.000000
5,7783,15.320835,254.000000,254.000000
5,7784,15.322804,254.000000,254.000000
5,7785,15.324772,254.000000,254.000000
5,7786,15.326741,254.000000,254.000000
5,7787,15.328709,254.000000,254.000000
5,7788,15.330678,254.000000,254.000000
5,7789,15.332646,254.000000,254.000000
5,7790,15.334615,254.000000,254.000000
5,7791,15.336583,254.000000,254.000000
5,7792,15.338552,254.000000,254.000000
5,7793,15.340520,254.000000,254.000000
5,7794,15.342489,254.000000,254.000000
5,7795,15.344457,254.000000,254.000000
5,7796,15.346426,254.000000,254.000000
5,7797,15.348394,254.000000,254.200000
5,7798,15.350363,254.000000,254.400000
5,7799,15.352332,255.000000,239.745001
5,7800,15.354300,255.000000,189.345001
5,7801,15.356268,180.725006,138.547001
5,7802,15.358237,2.000000,87.548001
5,7803,15.360205,0.010000,36.548001
5,7804,15.362174,0.005000,0.405000
5,7805,15.364142,0.000000,0.007000
5,7806,15.366111,0.010000,0.008000
5,7807,15.368079,0.010000,0.008000
5,7808,15.370048,0.015000,0.010000
5,7809,15.372016,0.005000,0.008000
5,7810,15.373985,0.010000,0.006000
5,7811,15.375953,0.000000,0.007000
5,7812,15.377922,0.000000,0.006000
5,7813,15.379890,0.020000,0.005000
5,7814,15.381859,0.000000,0.006000
